d,phi,u
-0.08090489817416469,0.041548305696194894,0.006575139654675322
-0.0807116238721135,0.041448171582487044,0.006554157878581768
-0.0805188150883116,0.041348286924736626,0.0065332762834849345
-0.08032647064417997,0.041248660035742964,0.006512548281917885
-0.08013458932488504,0.0411492981698569,0.0064920210444862625
-0.0799431698842481,0.04105020753389642,0.006471735550634211
-0.07975221104956987,0.04095139330874672,0.006451726703770699
-0.07956171152632274,0.04085285968040173,0.006432023503442186
-0.07937167000270362,0.040754609879212846,0.006412649267166226
-0.07918208515396463,0.04065664622617922,0.006393621895181417
-0.07899295564653208,0.04055897018507283,0.0063749541708407464
-0.07880428014185803,0.040461582419333286,0.006356654090425629
-0.07861605730001475,0.04036448285260081,0.006338725215560614
-0.07842828578297478,0.04026767073192031,0.0063211670425974975
-0.07824096425762583,0.0401711446926321,0.006303975382915106
-0.07805409139845576,0.04007490282411428,0.0062871427493184084
-0.07786766588994665,0.03997894273551948,0.006270658743276952
-0.07768168642865891,0.03988326162080197,0.00625451043883507
-0.07749615172501034,0.039787856322367615,0.006238682759174663
-0.0773110605047731,0.03969272339277885,0.006223158842353804
-0.0771264115102892,0.039597859153983686,0.0062079203930344995
-0.07694220350140979,0.0395032597536606,0.006192948017734234
-0.07675843525617454,0.039408921218300565,0.0061782215412797825
-0.07657510557128377,0.039314839502759734,0.006163720302707065
-0.07639221326230095,0.03922101053602894,0.006149423429270773
-0.07621014728383423,0.03717048559878558,-0.005607528258789185
-0.07606024586124216,0.02517359620819449,-0.07713916033455953
-0.0759630159670907,0.016988439158906805,-0.12595841294783122
-0.07592091711918897,0.004518200538345905,-0.20065354812749148
-0.07593429251736078,-0.008221358265041919,-0.27713102714233384
-0.07600423330934372,-0.021098037502393533,-0.35460092494239237
-0.07613133374602798,-0.034042972007232386,-0.43265183328147827
-0.07631573872027546,-0.046945936230768155,-0.5106228335454353
-0.07655707218372006,-0.05970850845821437,-0.5879222673004464
-0.07685449009970806,-0.07224399777175106,-0.6640274569296305
-0.07720736097823808,-0.07958831990374116,-0.7091520023571611
-0.0776121707453402,-0.0963412826616114,-0.8108842082056891
-0.07807117596267536,-0.1026699592875466,-0.8502332836133056
-0.07857778946590033,-0.11352964441884181,-0.9169112349107518
-0.07913117855565983,-0.12394306134918018,-0.9810519037620605
-0.0797288470710876,-0.13381786213662644,-1.0420937140330215
-0.08036814460885149,-0.14319743166428625,-1.100289023812272
-0.08104644044279681,-0.15206502149522944,-1.155529450299767
-0.0817609999270144,-0.1604107489881101,-1.2077474937097037
-0.08250958824512473,-0.16233654471826442,-1.2215480330449608
-0.08328954407584432,-0.1695160810393795,-1.26696511846381
-0.08402355996730759,-0.20094528123311411,-1.4577423673006076
-0.0849252034428698,-0.1885908740531424,-1.386320854647464
-0.0857854834566602,-0.18808194551092008,-1.3858481234355011
-0.08666054236728589,-0.1934128922488787,-1.42045898059513
-0.08755226256004033,-0.19805226906101078,-1.4509704020461855
-0.08846014805273936,-0.19560434036872268,-1.439006486370554
-0.08937881733563235,-0.19939249317050908,-1.4644914110299516
-0.09030653007373124,-0.20286979863992533,-1.488138382060746
-0.0912411018649542,-0.2060509722909999,-1.5100291393408618
-0.09218307203888396,-0.20197711016557257,-1.4884118771100874
-0.09312902854593345,-0.20466331706364635,-1.5073669880196783
-0.0940766493975877,-0.20716155339514866,-1.525199268563655
-0.09502521881804295,-0.20217892921570685,-1.49814923174837
-0.09597516058423186,-0.20431542777976222,-1.5138180484312689
-0.0969224187680639,-0.2063529233190539,-1.528884796218515
-0.09786663949849486,-0.20078013290721655,-1.498280715938784
-0.09880925105372919,-0.20261554509845,-1.5121210237518876
-0.09974579491095131,-0.2044076519876873,-1.5256832966589777
-0.10067779457925331,-0.19847509473598376,-1.4928839521536625
-0.10160437068853356,-0.20016300950634958,-1.505791169103698
-0.1025222552977291,-0.19409907545814012,-1.472161218642028
-0.10343614935304232,-0.1956853082850566,-1.4844202977694665
-0.10433975019206232,-0.19729069329985238,-1.4967634103753014
-0.10523653491175652,-0.1910734378689505,-1.4621502319489728
-0.10612387107570859,-0.19267732139577642,-1.4744355416017842
-0.10700225396352164,-0.1864590283095014,-1.4397609317475735
-0.10787165954207566,-0.18800176341200603,-1.4516255590982632
-0.1087302904357558,-0.1817464696018847,-1.4166696889185757
-0.10957998829627434,-0.1832596613142002,-1.4282979327740242
-0.1104177686335533,-0.17700945609341354,-1.393310042461141
-0.11124642244047275,-0.1785011465874962,-1.4047461468463953
-0.11206255524037095,-0.17227909546565276,-1.3698622385150294
-0.11286912227905063,-0.17374218150724183,-1.3810604558806028
-0.11366298247409712,-0.1675573304413382,-1.3463329300703204
-0.11444660659441303,-0.16897370733438927,-1.3571820637895746
-0.11521764248809144,-0.1628248994878298,-1.3226023243912532
-0.11597757159499594,-0.1641695562705014,-1.3329500524079962
-0.11672523432996638,-0.15804906424986706,-1.2984700884891014
-0.1174577632535078,-0.15194091226654038,-1.2640187633597657
-0.11818446034781369,-0.15319061293739195,-1.2736970586677927
-0.11889488567462396,-0.15430737982092885,-1.282528935949445
-0.1195939668404618,-0.14820986472576436,-1.2480410888759716
-0.12027878014390116,-0.1492606099225884,-1.256399999967234
-0.12095309979000242,-0.14323459376349565,-1.222266861950981
-0.12161207159754281,-0.14408949438839114,-1.2293731811229751
-0.1222608853896357,-0.13803376617052932,-1.194985253192083
-0.12289363091787475,-0.1319767318943753,-1.1605412841198761
-0.12351544327510054,-0.13259657645096426,-1.1661257885310872
-0.124121301530634,-0.12651251715139344,-1.1314390075002627
-0.1247149395565342,-0.1269198019859916,-1.135663630585552
-0.12529316342894467,-0.1208944980116697,-1.101246478356852
-0.1258547320903583,-0.11491173259096313,-1.0670345918168538
-0.1263463855792047,-0.09655185388828978,-0.9583502800673527
-0.12694527939980427,-0.1153025691043694,-1.0726512528256291
-0.12746749157859183,-0.10937129438942596,-1.0386302410723314
-0.12797539061704674,-0.10941360716224909,-1.0404078148246347
-0.12847014291939388,-0.10381753964801683,-1.0083156666462827
-0.12895105270396115,-0.10388844084331482,-1.0101838031717723
-0.12941935539958485,-0.09827775654492245,-0.9779246054682893
-0.12987300450119663,-0.09815142605744633,-0.9785275698482678
-0.13031403496398544,-0.09254993493620371,-0.9462417145091786
-0.13073973600427613,-0.09224667269472567,-0.9456992441811825
-0.1311528257462844,-0.08667181702167824,-0.9134893793689226
-0.13155001686173565,-0.08621428836216533,-0.9119357807581989
-0.13192957752697917,-0.07568722438886812,-0.8499120789141462
-0.13230292879671587,-0.08010166371008347,-0.8775187686506484
-0.13265879000776856,-0.0746455915106067,-0.8458499190869458
-0.13299807218773965,-0.06925427675279933,-0.8145198770800149
-0.13332502101359764,-0.06865835633017006,-0.8119252010218132
-0.13363590812826143,-0.06342471456218193,-0.7814560117578759
-0.13393413583651215,-0.06275482072688525,-0.7783313318708479
-0.1342169716772793,-0.05769298222264728,-0.7488088083677216
-0.13448698146238644,-0.05702772204025135,-0.7456272766286673
-0.13474249323468632,-0.052143492559187626,-0.7170884350591846
-0.13498498480546425,-0.051494681974284175,-0.7139230462620978
-0.13521395777284012,-0.04679419978097851,-0.6864070720043914
-0.13542967784431295,-0.04617294399247554,-0.6833266974877921
-0.13561655447429208,-0.013677204953435409,-0.4889128931434886
-0.13553874785878528,0.044050420683436314,-0.14231371947573795
-0.1352304130836901,0.08453034554679817,0.1014908340297187
-0.13474314609733945,0.12235826750937512,0.32992016676423236
-0.13410700466176587,0.14820344061903498,0.4868996297289122
-0.13333451978554176,0.17691827766752002,0.661506106648495
-0.13244635827932147,0.20330144386788157,0.8224695883693252
-0.1314907371658878,0.20988025836369456,0.864809338684504
-0.13038316108052014,0.24049548659674277,1.0518234363388963
-0.12923364886986588,0.2558214626639887,1.1472278293743345
-0.12802239487154268,0.268937633963392,1.229558619165724
-0.12676116847025554,0.28006896046094654,1.3001302573549127
-0.12546062491749246,0.28512894144738216,1.3343917739318156
-0.12412982686271432,0.29224367322966915,1.381072558789872
-0.1227809130835853,0.29749737462516096,1.4166415085002098
-0.1214197538634801,0.2970735702239545,1.4181821597532867
-0.12005756903490467,0.295107038661133,1.4104695248620842
-0.11869932129568239,0.2956624339857962,1.41787664002773
-0.11735300106823099,0.2909821989770599,1.3938341906576666
-0.11604706892448051,0.27727382187821076,1.3155017244958231
-0.11480472789047354,0.26260054473045735,1.2311890847113234
-0.1136303204931802,0.24707635502718095,1.1415671686835451
-0.11252760080262446,0.230862311041483,1.0475910638410246
-0.11097772737647113,0.25811031602065837,1.2157287139945367
-0.1097979550389356,0.2534398489408666,1.1912452285283925
-0.108653744664773,0.24476623640472922,1.1426361844340565
-0.10754511452554717,0.23633650643333357,1.0953836950233597
-0.1064719612458301,0.22779992274674088,1.047383652742955
-0.10543477937899354,0.21923459424386135,0.9991032273261875
-0.10443360464817855,0.21075668244603363,0.9512392807316661
-0.10346695661961505,0.20680113339045145,0.9304059304838634
-0.10253472131618596,0.19883278342581173,0.8853925366063127
-0.10163581423620643,0.1912182952027418,0.8424023285078315
-0.10077314422191058,0.1795311347996719,0.7748673761322997
-0.09993111281074579,0.1772566425512866,0.7637465168754822
-0.09912144924054292,0.17096769112483556,0.7284417990273846
-0.09833732145843602,0.1652003904299767,0.6961903782045521
-0.09757616149234491,0.16004109063657052,0.6675180593423884
-0.09683526676912813,0.15545366931641785,0.6422162155911227
-0.096111173919919,0.15637394609273542,0.6499101547966555
-0.09540166692900681,0.15305034597593759,0.632097075068605
-0.09470416298047746,0.1503305027109964,0.6178705273245461
-0.09401584270270817,0.14821030275542973,0.6072142884244539
-0.09333403759842306,0.14662160295984886,0.599727504963824
-0.09265623902500178,0.1455566009954175,0.5953708888974997
-0.09197997193656578,0.14500218379153343,0.5940731869395033
-0.09130281816079491,0.14494066437824507,0.5957355317870857
-0.09062243474701859,0.1453511802896253,0.600239777496696
-0.08993656795004197,0.14621018765563285,0.6074514220836711
-0.0892815128769029,0.1359411723676464,0.5478024955751697
-0.08867341864144505,0.12586182219278663,0.48915067723238465
-0.08811155016415823,0.11593793018968772,0.4312929306456516
-0.08709225142689253,0.15976828059483883,0.6973329292883554
-0.08634701118029131,0.1627063372215761,0.7171969897885826
-0.08558381635606846,0.1661831930211478,0.7403477090586815
-0.08479981173420705,0.17027735072347194,0.7672646691382106
-0.08399327555748337,0.17441609754534193,0.7945167585996015
-0.08316381455268781,0.17859102216054573,0.8220546893052109
-0.0823096374593199,0.1897429155661761,0.8915285810190969
-0.08143123621179021,0.19407361249232388,0.9201479663185725
-0.0805289526229393,0.19839423515436022,0.9487785530573436
-0.07960264813313937,0.20269018197282526,0.9773331474375334
-0.07865243528379823,0.20686597546658558,1.0052385469481189
-0.07768164462111468,0.2186045393206836,1.0785823020607577
-0.0766816348468741,0.2148504674393713,1.0590579000956055
-0.07565972643099098,0.22661793880678413,1.1327284535477318
-0.07461467463427246,0.2304393601445537,1.158792136964505
-0.0735476112315541,0.23404689328183603,1.183638525996354
-0.07245911029535425,0.23754572072364546,1.2078969934558101
-0.0713497406650183,0.2408419591030408,1.2310025326231897
-0.07022027986687104,0.24394786075937042,1.2530263249556095
-0.0690708244209081,0.25574647921671506,1.3272664020375662
-0.06790067116299643,0.25864459081764296,1.3481655314168686
-0.06671263497119287,0.2613844773694467,1.3681689593031017
-0.06550745811623541,0.26397592944683834,1.3873332023323237
-0.064286127072395,0.2663226479272079,1.4050775063460623
-0.06304985142295166,0.2684452449867661,1.4215219156517416
-0.06179981171967826,0.2703616726001502,1.4367706004418666
-0.060537176467264864,0.27208732396617125,1.450912414395233
-0.059326054677798334,0.25389676035945175,1.3454023981233154
-0.05797770383604313,0.28508538198500366,1.5365791804018927
-0.0566830951185524,0.28642122852693463,1.5484780858059506
-0.05538099340606394,0.28760797777058167,1.5595048864052983
-0.05407219650571335,0.28888792467706675,1.5711109585452603
-0.05275789635416614,0.2898810367560568,1.5810125314738424
-0.05144016301238951,0.29061024774179434,1.5893409974135975
-0.050124227110877384,0.2805111964296736,1.5326944972454095
-0.04880262434779459,0.29134600352371837,1.6016681480989265
-0.04748713133966952,0.28068068342755337,1.5416227065463117
-0.046173977961450265,0.28045658767546006,1.5442175921684094
-0.04486693031626598,0.28016489699070435,1.5463885909954282
-0.04356787484385415,0.27967092597259025,1.547321931303979
-0.042278755854330524,0.2791106136019624,1.5478274140487829
-0.04100128878558038,0.27847500644654394,1.5478461723225223
-0.03973727867372365,0.2777545051087594,1.5473151946313854
-0.03851024389406507,0.2553116948408506,1.4163394373629083
-0.037247396025807684,0.265229925572264,1.479637365356161
-0.03602763631136734,0.26422889759958534,1.47729047666341
-0.034828472964823,0.2631163314734603,1.4742125699462927
-0.03364497291953837,0.25143006628749104,1.407645478966331
-0.0324816680807558,0.25046817006507494,1.4053640161481822
-0.03134284315211313,0.2494587191123067,1.4027237852175007
-0.030221861739423223,0.23781325709302464,1.3362139573398781
-0.029125475061645503,0.23684989853829125,1.333722966044811
-0.028054803040981503,0.2254401980050352,1.2684767789072666
-0.027004039591883383,0.22455559619752077,1.2663214584094746
-0.02598408995670342,0.22375799403449653,1.264595694336869
-0.024982066075038837,0.21276398701844929,1.2016377238855793
-0.024011969846702206,0.21223837462473685,1.2013943382083145
-0.023060893095994565,0.2017088965886948,1.141070700244185
-0.022142009680821684,0.2014110264892762,1.1420401298931921
-0.021241151032359414,0.19131407838053063,1.0841610171861056
-0.020371882480622477,0.18145784969391338,1.0276314507216127
-0.019523005746493665,0.18172227662563015,1.0317646425143
-0.018701455955221068,0.17238980072270088,0.978234436470542
-0.017909299646261267,0.1633917133879976,0.9266223813892017
-0.01781491168790375,-0.053303140628972415,-0.3732635788375458
-0.01812709160841724,-0.08313450680891823,-0.5531883156787611
-0.0185819409603013,-0.11280911439206127,-0.7326005092332716
-0.019178749861292,-0.14228996896191246,-0.9112760633553507
-0.01991203504361098,-0.1734309718142937,-1.1003219360165952
-0.020768911122124655,-0.1976702754272412,-1.248328385929821
-0.02173659475063249,-0.21930845524225792,-1.381060515705445
-0.0228044121004039,-0.2430918520251963,-1.5269643484523894
-0.023960511097069318,-0.25973264294652765,-1.6302773909703738
-0.02518420880035072,-0.2838870411013397,-1.7788748730090906
-0.026491602095332994,-0.2908553319260098,-1.8246067978420577
-0.027846629098898793,-0.3005607624590916,-1.8869044620512458
-0.029247243885853907,-0.3081500271738865,-1.9366418947008808
-0.030685934618574464,-0.3191213942409766,-2.006786169301583
-0.032153456977148165,-0.3229072447724108,-2.0339038395659093
-0.033641474230872104,-0.32502272443474317,-2.0510607693010754
-0.0351449435251316,-0.33149619828399046,-2.0944120202793375
-0.036656892932124374,-0.3308445113954773,-2.095037747169237
-0.038117019986248384,-0.3537474988283196,-2.2368360529286626
-0.03968396985079432,-0.3323339744713862,-2.1130557563807
-0.041191303073575256,-0.32861213743867584,-2.0952467338527807
-0.04268823740509238,-0.32411640556477694,-2.072763145603939
-0.04417177485695824,-0.325342322067784,-2.084569256977579
-0.04564013834361816,-0.31954123270963486,-2.0541678112886634
-0.047089480580403055,-0.3133718038946462,-2.021499265109086
-0.04851840382142957,-0.30696134514441836,-1.9873232823307987
-0.049927047480966186,-0.3074351446861802,-1.9943920105599797
-0.05131452127072676,-0.3008315731721211,-1.9589330028449068
-0.05267929965885005,-0.2942383081974103,-1.923467748161012
-0.054021378286801425,-0.2877424009058012,-1.8885185402952116
-0.05534087754608634,-0.28133418437470437,-1.8540277388864852
-0.056639575594605314,-0.2826112944419425,-1.865586493435471
-0.05791654516769598,-0.2766447605550271,-1.8336181988332507
-0.05917214598836071,-0.27093615883421157,-1.8031333909703515
-0.06040717203988902,-0.26552046707543786,-1.7743443185722942
-0.06162232055984247,-0.2603329238613812,-1.7468645048478146
-0.06281817747727467,-0.2553996884001064,-1.7208526628324625
-0.06399540356047623,-0.2507366304790822,-1.696405993555922
-0.06515469558517663,-0.24635034355817212,-1.6735661481045627
-0.06629675457917915,-0.24224023673775444,-1.652331684164064
-0.0674222605066429,-0.2383992954710731,-1.6326625543463673
-0.06853191832051084,-0.24261022018170664,-1.6612570760517724
-0.06962617912750449,-0.23924362422145556,-1.644340282711247
-0.07070550942488485,-0.22834204495189872,-1.5821687979860468
-0.07177049058983447,-0.22540770707620159,-1.5677577142267127
-0.07282115018140564,-0.22254708322247296,-1.5537459498790547
-0.07385731338861132,-0.21974426174172193,-1.5400375106161657
-0.07487896575716675,-0.21707283393811938,-1.5270739009002166
-0.07588621641386993,-0.21450003225093853,-1.514658842747241
-0.07687906222520598,-0.21199492449984503,-1.5026067336746882
-0.0778509778892188,-0.20217568262283483,-1.4466070294046656
-0.07882102357946662,-0.2070732436700617,-1.47890253275877
-0.07976965141940248,-0.20460263404856438,-1.4669247585495937
-0.08070291275876985,-0.20209248655408582,-1.4546636576008245
-0.08162056609093962,-0.19960814884987105,-1.442510591372045
-0.0825229549237045,-0.19014670990461885,-1.3884491241988268
-0.08340972331278595,-0.1875674557330896,-1.3756339043368955
-0.0842793381521729,-0.18487019201170876,-1.3620591665267714
-0.08513111818412118,-0.18204319101944297,-1.3476525006690214
-0.0859645490002833,-0.17915943464091721,-1.3328502548463532
-0.0867792652323498,-0.17620080673190183,-1.3175426360884603
-0.08757539090190691,-0.16690353143771638,-1.2641473613320189
-0.08829953421149407,-0.14524298184587772,-1.1363564937097486
-0.08911108475859045,-0.1607426925391394,-1.2317894095106077
-0.08984834219858041,-0.15750033844864997,-1.2145470572876411
-0.09056471523417496,-0.15422043655420223,-1.1970167650277381
-0.09126107005571137,-0.1454164930730768,-1.1462821686055948
-0.09193859396259221,-0.1423422302202972,-1.1298691632095599
-0.09259542214390828,-0.13918137285307847,-1.1128745035501957
-0.09323120065694643,-0.1359349931153343,-1.095303560662845
-0.09384573891495769,-0.13267070290765906,-1.0775614341908275
-0.09444087917651062,-0.12422877772800833,-1.028695303897582
-0.09501486613542481,-0.12102045294859662,-1.011167316097854
-0.09555438970987093,-0.10781422807709073,-0.9335485375921572
-0.0960982592600843,-0.10964564511715902,-0.946168648483207
-0.09660982850569523,-0.10650111678352947,-0.9288361862182626
-0.0970999813238516,-0.10337313124541186,-0.911538731444026
-0.09756912496267386,-0.10037513376729794,-0.8949581774918092
-0.09801887394951148,-0.09296858693785587,-0.8518681434756696
-0.09844954269284965,-0.09016574371922158,-0.8363430903938784
-0.0988601836759788,-0.08739644020286322,-0.8209591922451158
-0.09925172621050078,-0.08046397591232293,-0.7805390341054399
-0.09962542346021969,-0.07789442800368925,-0.7662428384027946
-0.09997997131268078,-0.07538622837632436,-0.7522572841959885
-0.10031663587397076,-0.06899268774856684,-0.7149060341133133
-0.1006286948449353,-0.06089558260324933,-0.6672595801543019
-0.1008804884785981,-0.04725295978249713,-0.586159224130777
-0.10106956364446162,-0.03393990844717018,-0.5068481416164059
-0.1011974906424995,-0.020986439989640497,-0.42951111186534147
-0.1012660304371491,-0.008438948451226102,-0.35443178201880393
-0.10127731111296523,0.0035961203638095276,-0.2822552111560385
-0.10123392465645464,0.015030056128289239,-0.21352143719962852
-0.10113884683123064,0.02578988511878887,-0.1486772297809587
-0.10099536507349027,0.035816833613828584,-0.08808509353749933
-0.1008070114471682,0.04506571175626153,-0.03202676380393543
-0.10057749900498258,0.05350417162882987,0.0192925327580315
-0.10031066218208284,0.06111187958480958,0.06573929096260894
-0.10001040162640029,0.06787963209263227,0.10724658767659279
-0.09968063371379365,0.07380842954731125,0.1438086761424865
-0.09932524488576755,0.07890852208899324,0.17547539787665678
-0.0989480508519156,0.08319844063951697,0.20234649128135496
-0.09855276061995122,0.08670402530381373,0.22456586996302874
-0.09814294525290013,0.08945746219055228,0.24231593738461332
-0.09772201120417812,0.0914963385937331,0.2558119979498643
-0.09729317804476523,0.09286272535585184,0.2652968180008154
-0.09685946037040827,0.0936022941171974,0.27103538359195956
-0.09642365365839733,0.09376347605656246,0.2733098953641828
-0.0959883238311181,0.09339666765708078,0.2724150344491304
-0.09555580027552546,0.09255348799621069,0.2686535271506878
-0.09512817206269375,0.09128609106940709,0.26233203022836127
-0.09470728710862897,0.08964653571966141,0.2537573529920816
-0.09429475401608745,0.08768621486546048,0.24323302714450057
-0.09389194633683973,0.08545534490251613,0.23105623040457757
-0.09350000899457633,0.08300251540308214,0.21751506543476384
-0.0931198666105355,0.08037429855332015,0.20288619148831438
-0.09275223347703143,0.0776149171552418,0.1874328025003565
-0.09239762492860448,0.07476596947573204,0.17140294206857876
-0.09205636986658838,0.07186620875069769,0.15502814290442096
-0.09172862420064476,0.06895137474622115,0.13852237587539262
-0.09141438498024446,0.06605407443913795,0.12208129169409432
-0.09111350500018567,0.06320370860403053,0.10588173662362621
-0.09082570767690301,0.06042644087964547,0.09008152224716381
-0.09055060200631493,0.057745205731661677,0.07481942837102529
-0.09028769742918774,0.055179751627076806,0.060215417474897615
-0.09003641844603427,0.05274671568418829,0.04637103876702692
-0.08979611884028182,0.05045972605730429,0.03336999982298028
-0.0895660953854609,0.048329528352450205,0.021278883958318562
-0.08934560092926302,0.046364132445341606,0.010147991884260577
-0.08913385676421015,0.04456897618130523,1.228679520093312e-05
-0.08893006421112792,0.04294710257439659,-0.009107577187004279
-0.08873341535750923,0.041499347285431656,-0.01720416235993774
-0.0885431029078827,0.040224533342006534,-0.024282108671608904
-0.08835832911747143,0.03911967026358068,-0.030356965770930222
-0.08817831379358587,0.03818015496810279,-0.03545401157214084
-0.08800230136124254,0.0373999720591117,-0.03960707172905742
-0.08782956700046096,0.03677189132128345,-0.04285735307368216
-0.0876594218725022,0.03628766048408411,-0.0452523027130019
-0.08749121746096256,0.03593819154522436,-0.04684450311154151
-0.08732434906120945,0.03571373917526807,-0.047690612132019916
-0.08715825845805591,0.03560406994942747,-0.04785035567760293
-0.0869924358369385,0.03559862137066756,-0.047385579286810114
-0.08682642097850346,0.035686649857585434,-0.046359363789997776
-0.08665980378906335,0.03585736706968162,-0.044835208949100314
-0.08649222422326552,0.036100064130615866,-0.04287628788610137
-0.0863233716555798,0.03640422348511245,-0.040544774056064686
-0.08615298375887903,0.03675961828747797,-0.03790124155176927
-0.08598084494824132,0.03715639936778277,-0.03500413863802734
-0.08580678444760137,0.037585169955810876,-0.03190933360793885
-0.08563067403576508,0.038037048462520255,-0.02866973133217371
-0.08545242552662335,0.03850371972393398,-0.025334958236266192
-0.08527198803631286,0.038977475203467206,-0.021951112888135338
-0.08508934508754473,0.03945124272567111,-0.018560578908607517
-0.08490451159849588,0.03991860637799949,-0.01520189652749071
-0.0847175308005399,0.040373817267784634,-0.011909688794911888
-0.08452847112580031,0.04081179585993333,-0.00871463821780094
-0.08433742310201042,0.0412281266474153,-0.005643509421539461
-0.08414449628864329,0.04161904592260724,-0.0027192133302864074
-0.08394981628461817,0.04198142342319469,3.9091685313630276e-05
-0.08375352183431062,0.04231273862318339,0.002615866236168496
-0.08355576205499649,0.042611052427784395,0.0049990284017168984
-0.08335669380535826,0.0428749750121575,0.0071797686568702
-0.08315647921129488,0.043103630518351435,0.00915234547622401
-0.08295528336201352,0.04329661929387831,0.010913865677229295
-0.08275327218626849,0.043453978319458034,0.012464053357942761
-0.08255061051571655,0.04357614043382595,0.013805011055806005
-0.08234746033960505,0.04366389292070451,0.01494097650541193
-0.0821439792525096,0.04371833597787413,0.015878078109715976
-0.08194031909452848,0.04374084154157373,0.016624091965856957
-0.0817366247812501,0.04373301289175375,0.017188203006772207
-0.08153303331883421,0.04369664541567244,0.017580772537531986
-0.08132967299841543,0.04363368885954904,0.01781311416204795
-0.08112666276170577,0.04354621135094893,0.017897279820576262
-0.08092411172935998,0.043436365428736884,0.017845857384341357
-0.08072211888223446,0.043306356273193396,0.017671780992456976
-0.08052077288489157,0.043158412286587025,0.017388155064847477
-0.0803201520402479,0.042994758134471796,0.017008092686087106
-0.08012032436370875,0.04281759032032444,0.016544568830820394
-0.07992134776492987,0.04262905533132916,0.016010288693185326
-0.07972327032526838,0.042431230360889166,0.015417571189529855
-0.0795261306589703,0.04222610658430852,0.014778247528940192
-0.07932995834636936,0.04201557493786095,0.01410357458805761
-0.07913477442760852,0.041801414328110485,0.013404162685837329
-0.07894059194580638,0.04158528217815369,0.012689917231502978
-0.07874741652907646,0.041368707200022586,0.011969993612906127
-0.07855524700130401,0.04115308426789254,0.01125276460344321
-0.07836407601226902,0.04093967125505414,0.010545799493517777
-0.07817389067826719,0.040729587688310684,0.009855854095062538
-0.07798467322518432,0.04052381506680381,0.009188870725269915
-0.07779640162659529,0.04032319868788025,0.008549987247495616
-0.0776090502302762,0.04012845082039449,0.007943554231538363
-0.07742259036720434,0.0399401550655451,0.007373159291657605
-0.07723699093790515,0.03975877174696371,0.006841657668066825
-0.07705221897169512,0.03958464417493708,0.0063512081345371285
-0.07686824015510485,0.03941800563418621,0.005903313339802707
-0.07668501932645944,0.039258986950582296,0.005498863724115455
-0.07650252093420695,0.039107624499059405,0.005138184191735562
-0.07632070945727865,0.038963868522754776,0.00482108276469273
-0.07613954978628135,0.03882759164205865,0.004546900493507866
-0.07595900756490348,0.03869859744127124,0.004314561952917018
-0.07577904949142855,0.03857662903012012,0.004122625706435068
-0.07559964358064741,0.03846137748713503,0.0039693341808679505
-0.07542075938696158,0.038352490101852994,0.0038526624502332463
-0.07524236818973051,0.038249578342643205,0.003770365486667704
-0.07506444314232752,0.038152225486872166,0.003720023494250435
-0.07488695938658507,0.03805999385964006,0.0036990849980851337
-0.07470989413453077,0.03797243163669226,0.003704907416561265
-0.07453322671957663,0.037889079176096685,0.0037347948978502243
-0.0743569386193701,0.0378094748517109,0.0037860332521550966
-0.0741810134527019,0.03773316036957978,0.0038559218593730016
-0.07400543695285888,0.03765968555586652,0.003941802476622458
-0.07383019691996662,0.03758861261188218,0.004041084911393211
-0.07365528315473169,0.03751951983805618,0.004151269564142024
-0.07348068737606805,0.037452004834540704,0.004269966879040077
-0.07330640312499215,0.03738568719113469,0.00439491377183171
-0.07313242565718792,0.037320210683843204,0.004523987131495488
-0.07295875182637435,0.03725524499916511,0.004655214515867645
-0.07278537996075496,0.037190487010606135,0.004786782181371935
-0.07261230973445709,0.037125661634576486,0.004917040604087652
-0.07243954203590475,0.03706052229503223,0.0050445076624791585
-0.07226707883486716,0.03699485102782835,0.0051678696623686515
-0.07209492304980092,0.03692845825697043,0.0052859803924198145
-0.07192307841689694,0.036861182275515075,0.005397858402399647
-0.07175154936214767,0.03679288846425524,0.005502682699088435
-0.071580340877611,0.036723468281094705,0.005599787053735206
-0.07140945840282908,0.036652838053561745,0.0056886531128832185
-0.07123890771222241,0.036580937606094474,0.005768902499899614
-0.07106869480923272,0.036507728752661894,0.005840288088273193
-0.07089882582769613,0.03643319368393584,0.005902684620526649
-0.07072930694089852,0.03635733327672298,0.005956078837642348
-0.07056014427866453,0.036280165351655916,0.006000559273941913
-0.07039134385257606,0.03620172290330633,0.006036305862109792
-0.07022291148945348,0.036122052325013886,0.006063579481722869
-0.07005485277308487,0.03604121164863334,0.006082711572545418
-0.06988717299404223,0.03595926881742553,0.006094093922426491
-0.06971987710746008,0.035876300008287586,0.0060981687273452545
-0.0695529696984396,0.03579238801740497,0.0060954190091109806
-0.0693864548666272,0.035707658602338634,0.006086587014150213
-0.06922033625342339,0.03562218287206665,0.006072088472129755
-0.06905461715554306,0.03553603779859785,0.006052375324957893
-0.06888930050156983,0.035449304559716434,0.006027925853589133
-0.0687243888359026,0.035362067021825656,0.0059992356232461685
-0.06855988431048354,0.03527440991185732,0.005966806539693281
-0.0683957886829778,0.03518641787939339,0.005931141227426939
-0.06823210331919416,0.03509817461215596,0.005892737715353286
-0.06806882919944535,0.035009762017273106,0.005852084505302613
-0.06790596692857864,0.034921259477483264,0.005809656079163672
-0.06774351674924972,0.034832743193969826,0.00576590891606979
